geolocation_zip_code_prefix,geolocation_city,state_full_name
31741,belo horizonte,MINAS GERAIS
31748,belo horizonte,MINAS GERAIS
31744,belo horizonte,MINAS GERAIS
31710,belo horizonte,MINAS GERAIS
31742,belo horizonte,MINAS GERAIS
31730,belo horizonte,MINAS GERAIS
31749,belo horizonte,MINAS GERAIS
31746,belo horizonte,MINAS GERAIS
31760,belo horizonte,MINAS GERAIS
31725,belo horizonte,MINAS GERAIS
31765,belo horizonte,MINAS GERAIS
31785,belo horizonte,MINAS GERAIS
31844,belo horizonte,MINAS GERAIS
31812,belo horizonte,MINAS GERAIS
31872,belo horizonte,MINAS GERAIS
31846,belo horizonte,MINAS GERAIS
31814,belo horizonte,MINAS GERAIS
31840,belo horizonte,MINAS GERAIS
31810,belo horizonte,MINAS GERAIS
31870,belo horizonte,MINAS GERAIS
31842,belo horizonte,MINAS GERAIS
31845,belo horizonte,MINAS GERAIS
31820,belo horizonte,MINAS GERAIS
31995,belo horizonte,MINAS GERAIS
31990,belo horizonte,MINAS GERAIS
31920,belo horizonte,MINAS GERAIS
31985,belo horizonte,MINAS GERAIS
31910,belo horizonte,MINAS GERAIS
31960,belo horizonte,MINAS GERAIS
31930,belo horizonte,MINAS GERAIS
31980,belo horizonte,MINAS GERAIS
31970,belo horizonte,MINAS GERAIS
31998,belo horizonte,MINAS GERAIS
31950,belo horizonte,MINAS GERAIS
31975,belo horizonte,MINAS GERAIS
32041,contagem,MINAS GERAIS
32040,contagem,MINAS GERAIS
32044,contagem,MINAS GERAIS
32072,contagem,MINAS GERAIS
32071,contagem,MINAS GERAIS
32013,contagem,MINAS GERAIS
32070,contagem,MINAS GERAIS
32050,contagem,MINAS GERAIS
32073,contagem,MINAS GERAIS
32010,contagem,MINAS GERAIS
32015,contagem,MINAS GERAIS
32042,contagem,MINAS GERAIS
32025,contagem,MINAS GERAIS
32051,contagem,MINAS GERAIS
32043,contagem,MINAS GERAIS
32017,contagem,MINAS GERAIS
32016,contagem,MINAS GERAIS
32060,contagem,MINAS GERAIS
32020,contagem,MINAS GERAIS
32052,contagem,MINAS GERAIS
32046,contagem,MINAS GERAIS
32055,contagem,MINAS GERAIS
32062,contagem,MINAS GERAIS
32065,contagem,MINAS GERAIS
32143,contagem,MINAS GERAIS
32110,contagem,MINAS GERAIS
32140,contagem,MINAS GERAIS
32115,contagem,MINAS GERAIS
32113,contagem,MINAS GERAIS
32185,contagem,MINAS GERAIS
32141,contagem,MINAS GERAIS
32183,contagem,MINAS GERAIS
32187,contagem,MINAS GERAIS
32146,contagem,MINAS GERAIS
32145,contagem,MINAS GERAIS
32180,contagem,MINAS GERAIS
32186,contagem,MINAS GERAIS
32150,contagem,MINAS GERAIS
32181,contagem,MINAS GERAIS
32152,contagem,MINAS GERAIS
32241,contagem,MINAS GERAIS
32280,contagem,MINAS GERAIS
32240,contagem,MINAS GERAIS
32260,contagem,MINAS GERAIS
32215,contagem,MINAS GERAIS
32235,contagem,MINAS GERAIS
32210,contagem,MINAS GERAIS
32223,contagem,MINAS GERAIS
32220,contagem,MINAS GERAIS
32265,contagem,MINAS GERAIS
32230,contagem,MINAS GERAIS
32285,contagem,MINAS GERAIS
32242,contagem,MINAS GERAIS
32250,contagem,MINAS GERAIS
32260,belo horizonte,MINAS GERAIS
32340,contagem,MINAS GERAIS
32342,contagem,MINAS GERAIS
32341,contagem,MINAS GERAIS
32315,contagem,MINAS GERAIS
32371,contagem,MINAS GERAIS
32310,contagem,MINAS GERAIS
32370,contagem,MINAS GERAIS
32372,contagem,MINAS GERAIS
32450,sarzedo,MINAS GERAIS
32470,mário campos,MINAS GERAIS
32415,ibirite,MINAS GERAIS
32400,ibirite,MINAS GERAIS
32420,ibirite,MINAS GERAIS
32425,ibirite,MINAS GERAIS
32432,ibirité,MINAS GERAIS
32412,ibirite,MINAS GERAIS
32421,ibirité,MINAS GERAIS
32424,ibirite,MINAS GERAIS
32423,ibirite,MINAS GERAIS
32430,ibirite,MINAS GERAIS
32404,ibirite,MINAS GERAIS
32405,ibirite,MINAS GERAIS
32410,ibirite,MINAS GERAIS
32431,ibirite,MINAS GERAIS
32407,ibirite,MINAS GERAIS
32440,ibirite,MINAS GERAIS
32419,ibirité,MINAS GERAIS
32422,ibirite,MINAS GERAIS
32417,ibirite,MINAS GERAIS
32553,betim,MINAS GERAIS
32605,betim,MINAS GERAIS
32661,betim,MINAS GERAIS
32677,betim,MINAS GERAIS
32676,betim,MINAS GERAIS
32672,betim,MINAS GERAIS
32656,betim,MINAS GERAIS
32600,betim,MINAS GERAIS
32655,betim,MINAS GERAIS
32641,betim,MINAS GERAIS
32623,betim,MINAS GERAIS
32604,betim,MINAS GERAIS
32681,betim,MINAS GERAIS
32685,betim,MINAS GERAIS
32602,betim,MINAS GERAIS
32670,betim,MINAS GERAIS
32665,betim,MINAS GERAIS
32606,betim,MINAS GERAIS
32689,betim,MINAS GERAIS
32667,betim,MINAS GERAIS
32675,betim,MINAS GERAIS
32653,betim,MINAS GERAIS
32668,betim,MINAS GERAIS
32671,betim,MINAS GERAIS
32684,betim,MINAS GERAIS
32649,betim,MINAS GERAIS
32678,betim,MINAS GERAIS
32657,betim,MINAS GERAIS
32673,betim,MINAS GERAIS
32611,betim,MINAS GERAIS
32610,betim,MINAS GERAIS
32603,betim,MINAS GERAIS
32654,betim,MINAS GERAIS
32659,betim,MINAS GERAIS
32625,betim,MINAS GERAIS
32630,betim,MINAS GERAIS
32642,betim,MINAS GERAIS
32639,betim,MINAS GERAIS
32634,betim,MINAS GERAIS
32669,betim,MINAS GERAIS
32687,betim,MINAS GERAIS
32682,betim,MINAS GERAIS
32688,betim,MINAS GERAIS
32660,betim,MINAS GERAIS
32628,betim,MINAS GERAIS
32652,betim,MINAS GERAIS
32635,betim,MINAS GERAIS
32640,betim,MINAS GERAIS
32616,betim,MINAS GERAIS
32662,betim,MINAS GERAIS
32666,betim,MINAS GERAIS
32690,betim,MINAS GERAIS
32664,betim,MINAS GERAIS
32900,igarapé,MINAS GERAIS
32920,sao joaquim de bicas,MINAS GERAIS
33045,santa luzia,MINAS GERAIS
33015,santa luzia,MINAS GERAIS
33010,santa luzia,MINAS GERAIS
33030,santa luzia,MINAS GERAIS
33060,santa luzia,MINAS GERAIS
33040,santa luzia,MINAS GERAIS
33035,santa luzia,MINAS GERAIS
33025,santa luzia,MINAS GERAIS
33054,santa luzia,MINAS GERAIS
33084,santa luzia,MINAS GERAIS
33080,santa luzia,MINAS GERAIS
33020,santa luzia,MINAS GERAIS
33065,santa luzia,MINAS GERAIS
33016,santa luzia,MINAS GERAIS
33082,santa luzia,MINAS GERAIS
33022,santa luzia,MINAS GERAIS
33048,santa luzia,MINAS GERAIS
33140,santa luzia,MINAS GERAIS
33110,santa luzia,MINAS GERAIS
33125,santa luzia,MINAS GERAIS
33120,santa luzia,MINAS GERAIS
33145,santa luzia,MINAS GERAIS
33115,santa luzia,MINAS GERAIS
33130,santa luzia,MINAS GERAIS
33172,santa luzia,MINAS GERAIS
33105,santa luzia,MINAS GERAIS
33113,santa luzia,MINAS GERAIS
33171,santa luzia,MINAS GERAIS
33170,santa luzia,MINAS GERAIS
33147,santa luzia,MINAS GERAIS
33146,santa luzia,MINAS GERAIS
33200,vespasiano,MINAS GERAIS
33350,sao jose da lapa,MINAS GERAIS
33400,lagoa santa,MINAS GERAIS
33500,confins,MINAS GERAIS
33600,pedro leopoldo,MINAS GERAIS
33680,vera cruz de minas,MINAS GERAIS
33820,ribeirão das neves,MINAS GERAIS
33823,ribeirao das neves,MINAS GERAIS
33860,ribeirao das neves,MINAS GERAIS
33855,ribeirao das neves,MINAS GERAIS
33822,ribeirão das neves,MINAS GERAIS
33805,ribeirao das neves,MINAS GERAIS
33880,ribeirao das neves,MINAS GERAIS
33882,ribeirao das neves,MINAS GERAIS
33825,ribeirao das neves,MINAS GERAIS
33858,ribeirao das neves,MINAS GERAIS
33840,ribeirao das neves,MINAS GERAIS
33821,ribeirao das neves,MINAS GERAIS
33808,ribeirao das neves,MINAS GERAIS
33809,ribeirao das neves,MINAS GERAIS
33830,ribeirao das neves,MINAS GERAIS
33861,ribeirão das neves,MINAS GERAIS
33836,ribeirao das neves,MINAS GERAIS
33863,ribeirao das neves,MINAS GERAIS
33833,ribeirao das neves,MINAS GERAIS
33826,ribeirão das neves,MINAS GERAIS
33841,ribeirao das neves,MINAS GERAIS
33920,ribeirao das neves,MINAS GERAIS
33933,ribeirao das neves,MINAS GERAIS
33930,ribeirao das neves,MINAS GERAIS
33925,ribeirao das neves,MINAS GERAIS
33980,taquaracu de minas,MINAS GERAIS
33900,ribeirao das neves,MINAS GERAIS
33913,ribeirao das neves,MINAS GERAIS
33902,ribeirao das neves,MINAS GERAIS
33915,ribeirao das neves,MINAS GERAIS
33937,ribeirao das neves,MINAS GERAIS
33938,ribeirao das neves,MINAS GERAIS
33927,ribeirão das neves,MINAS GERAIS
33903,ribeirao das neves,MINAS GERAIS
33943,ribeirao das neves,MINAS GERAIS
33940,ribeirao das neves,MINAS GERAIS
33935,ribeirao das neves,MINAS GERAIS
33944,ribeirao das neves,MINAS GERAIS
33939,ribeirao das neves,MINAS GERAIS
33910,ribeirao das neves,MINAS GERAIS
33936,ribeirao das neves,MINAS GERAIS
33914,ribeirao das neves,MINAS GERAIS
33921,ribeirao das neves,MINAS GERAIS
33934,ribeirao das neves,MINAS GERAIS
34000,nova lima,MINAS GERAIS
34007,nova lima,MINAS GERAIS
34018,nova lima,MINAS GERAIS
34006,nova lima,MINAS GERAIS
34003,nova lima,MINAS GERAIS
34002,nova lima,MINAS GERAIS
34004,nova lima,MINAS GERAIS
34012,nova lima,MINAS GERAIS
34009,nova lima,MINAS GERAIS
34001,nova lima,MINAS GERAIS
34011,nova lima,MINAS GERAIS
34015,nova lima,MINAS GERAIS
34008,nova lima,MINAS GERAIS
34010,nova lima,MINAS GERAIS
34300,rio acima,MINAS GERAIS
34400,raposos,MINAS GERAIS
34525,sabara,MINAS GERAIS
34585,sabará,MINAS GERAIS
34535,sabara,MINAS GERAIS
34515,sabara,MINAS GERAIS
34505,sabara,MINAS GERAIS
34580,sabara,MINAS GERAIS
34575,sabara,MINAS GERAIS
34590,sabara,MINAS GERAIS
34545,sabara,MINAS GERAIS
34555,sabara,MINAS GERAIS
34565,sabara,MINAS GERAIS
34576,sabara,MINAS GERAIS
34650,sabara,MINAS GERAIS
34600,sabara,MINAS GERAIS
34700,sabara,MINAS GERAIS
34710,sabara,MINAS GERAIS
34730,sabara,MINAS GERAIS
34740,ravena,MINAS GERAIS
34720,sabara,MINAS GERAIS
34735,sabará,MINAS GERAIS
34725,sabara,MINAS GERAIS
34740,sabará,MINAS GERAIS
34800,caete,MINAS GERAIS
34950,rocas novas,MINAS GERAIS
34950,caete,MINAS GERAIS
34990,nova uniao,MINAS GERAIS
34940,morro vermelho,MINAS GERAIS
35051,governador valadares,MINAS GERAIS
35010,governador valadares,MINAS GERAIS
35045,governador valadares,MINAS GERAIS
35060,governador valadares,MINAS GERAIS
35032,governador valadares,MINAS GERAIS
35020,governador valadares,MINAS GERAIS
35059,governador valadares,MINAS GERAIS
35030,governador valadares,MINAS GERAIS
35040,governador valadares,MINAS GERAIS
35044,governador valadares,MINAS GERAIS
35042,governador valadares,MINAS GERAIS
35054,governador valadares,MINAS GERAIS
35041,governador valadares,MINAS GERAIS
35053,governador valadares,MINAS GERAIS
35052,governador valadares,MINAS GERAIS
35039,governador valadares,MINAS GERAIS
35024,governador valadares,MINAS GERAIS
35050,governador valadares,MINAS GERAIS
35065,governador valadares,MINAS GERAIS
35057,governador valadares,MINAS GERAIS
35063,governador valadares,MINAS GERAIS
35055,governador valadares,MINAS GERAIS
35043,governador valadares,MINAS GERAIS
35012,governador valadares,MINAS GERAIS
35022,governador valadares,MINAS GERAIS
35047,governador valadares,MINAS GERAIS
35058,governador valadares,MINAS GERAIS
35046,governador valadares,MINAS GERAIS
35064,governador valadares,MINAS GERAIS
35062,governador valadares,MINAS GERAIS
35001,governador valadares,MINAS GERAIS
35023,governador valadares,MINAS GERAIS
35180,timoteo,MINAS GERAIS
35170,coronel fabriciano,MINAS GERAIS
35164,ipatinga,MINAS GERAIS
35181,timoteo,MINAS GERAIS
35120,itanhomi,MINAS GERAIS
35162,ipatinga,MINAS GERAIS
35114,pescador,MINAS GERAIS
35113,nova modica,MINAS GERAIS
35112,frei inocencio,MINAS GERAIS
35182,timóteo,MINAS GERAIS
35138,alpercata,MINAS GERAIS
35140,tarumirim,MINAS GERAIS
35160,ipatinga,MINAS GERAIS
35171,coronel fabriciano,MINAS GERAIS
35184,timoteo,MINAS GERAIS
35198,ipaba,MINAS GERAIS
35130,engenheiro caldas,MINAS GERAIS
35199,vargem alegre,MINAS GERAIS
35179,santana do paraiso,MINAS GERAIS
35185,marlieria,MINAS GERAIS
35116,mesquita,MINAS GERAIS
35190,iapu,MINAS GERAIS
35148,dom cavati,MINAS GERAIS
35177,antônio dias,MINAS GERAIS
35163,ipatinga,MINAS GERAIS
35115,marilac,MINAS GERAIS
35147,acucena,MINAS GERAIS
35123,capitão andrade,MINAS GERAIS
35110,mathias lobato,MINAS GERAIS
35157,naque,MINAS GERAIS
35118,periquito,MINAS GERAIS
35125,tumiritinga,MINAS GERAIS
35189,braunas,MINAS GERAIS
35167,santana do paraiso,MINAS GERAIS
35195,belo oriente,MINAS GERAIS
35146,sao joao do oriente,MINAS GERAIS
35145,sobralia,MINAS GERAIS
35196,perpetuo socorro,MINAS GERAIS
35133,sao jose do acacio,MINAS GERAIS
35193,bugre,MINAS GERAIS
35183,timoteo,MINAS GERAIS
35172,coronel fabriciano,MINAS GERAIS
35108,governador valadares,MINAS GERAIS
35196,belo oriente,MINAS GERAIS
35117,naque,MINAS GERAIS
35156,periquito,MINAS GERAIS
35135,fernandes tourinho,MINAS GERAIS
35147,naque-nanuque,MINAS GERAIS
35188,jaguaracu,MINAS GERAIS
35197,sao sebastiao de braunas,MINAS GERAIS
35108,goiabal,MINAS GERAIS
35194,joanesia,MINAS GERAIS
35105,baguari,MINAS GERAIS
35109,chonim,MINAS GERAIS
35192,sao sebastiao da barra,MINAS GERAIS
35166,mesquita,MINAS GERAIS
35150,acucena,MINAS GERAIS
35161,ipatinga,MINAS GERAIS
35168,joanesia,MINAS GERAIS
35143,sao vicente do rio doce,MINAS GERAIS
35290,mantena,MINAS GERAIS
35222,itueta,MINAS GERAIS
35200,aimores,MINAS GERAIS
35240,conselheiro pena,MINAS GERAIS
35243,conselheiro pena,MINAS GERAIS
35270,mendes pimentel,MINAS GERAIS
35230,resplendor,MINAS GERAIS
35280,itabirinha,MINAS GERAIS
35277,sao joao do manteninha,MINAS GERAIS
35248,goiabeira,MINAS GERAIS
35265,divino das laranjeiras,MINAS GERAIS
35263,floresta,MINAS GERAIS
35225,santa rita do itueto,MINAS GERAIS
35215,sao sebastiao da vala,MINAS GERAIS
35260,central de minas,MINAS GERAIS
35280,itabirinha de mantena,MINAS GERAIS
35246,cuparaque,MINAS GERAIS
35258,sao geraldo do baixio,MINAS GERAIS
35250,galileia,MINAS GERAIS
35249,alvarenga,MINAS GERAIS
35267,central de santa helena,MINAS GERAIS
35220,itueta,MINAS GERAIS
35222,quatituba,MINAS GERAIS
35296,limeira de mantena,MINAS GERAIS
35255,sapucaia do norte,MINAS GERAIS
35202,conceicao do capim,MINAS GERAIS
35275,sao felix de minas,MINAS GERAIS
35285,boa união de itabirinha,MINAS GERAIS
35245,ferruginha,MINAS GERAIS
35228,são josé do itueto,MINAS GERAIS
35238,campo alegre de minas,MINAS GERAIS
35298,nova belem,MINAS GERAIS
35243,barra do cuiete,MINAS GERAIS
35232,calixto,MINAS GERAIS
35212,penha do capim,MINAS GERAIS
35295,barra do ariranha,MINAS GERAIS
35236,independencia,MINAS GERAIS
35245,aldeia,MINAS GERAIS
35365,abre campo,MINAS GERAIS
35338,ubaporanga,MINAS GERAIS
35367,matipo,MINAS GERAIS
35300,caratinga,MINAS GERAIS
35330,inhapim,MINAS GERAIS
35302,caratinga,MINAS GERAIS
35380,urucania,MINAS GERAIS
35360,sao pedro dos ferros,MINAS GERAIS
35326,santa rita de minas,MINAS GERAIS
35350,raul soares,MINAS GERAIS
35304,caratinga,MINAS GERAIS
35370,rio casca,MINAS GERAIS
35325,piedade de caratinga,MINAS GERAIS
35323,imbé de minas,MINAS GERAIS
35368,sericita,MINAS GERAIS
35335,são domingos das dores,MINAS GERAIS
35324,entre folhas,MINAS GERAIS
35340,bom jesus do galho,MINAS GERAIS
35364,pedra bonita,MINAS GERAIS
35390,jequeri,MINAS GERAIS
35362,aguas ferreas,MINAS GERAIS
35367,padre fialho,MINAS GERAIS
35345,corrego novo,MINAS GERAIS
35328,santa bárbara do leste,MINAS GERAIS
35334,sao sebastiao do anta,MINAS GERAIS
35382,piedade de ponte nova,MINAS GERAIS
35388,santo antônio do grama,MINAS GERAIS
35398,sao vicente do grama,MINAS GERAIS
35359,vermelho novo,MINAS GERAIS
35348,pingo-d'agua,MINAS GERAIS
35303,caratinga,MINAS GERAIS
35305,caratinga,MINAS GERAIS
35301,caratinga,MINAS GERAIS
35311,sapucaia,MINAS GERAIS
35315,caratinga,MINAS GERAIS
35384,santa cruz do escalvado,MINAS GERAIS
35352,bicuiba,MINAS GERAIS
35348,pingo-d agua,MINAS GERAIS
35319,santa efigenia,MINAS GERAIS
35315,santa luzia,MINAS GERAIS
35322,sao joao do jacutinga,MINAS GERAIS
35354,vermelho velho,MINAS GERAIS
35315,santa luzia de caratinga,MINAS GERAIS
35365,granada,MINAS GERAIS
35358,santana do tabuleiro,MINAS GERAIS
35362,são pedro dos ferros,MINAS GERAIS
35355,sao vicente da estrela,MINAS GERAIS
35321,santo antonio do manhuacu,MINAS GERAIS
35395,grota,MINAS GERAIS
35470,moeda,MINAS GERAIS
35430,ponte nova,MINAS GERAIS
35420,mariana,MINAS GERAIS
35450,itabirito,MINAS GERAIS
35400,ouro preto,MINAS GERAIS
35460,brumadinho,MINAS GERAIS
35490,entre rios de minas,MINAS GERAIS
35476,piedade dos gerais,MINAS GERAIS
35412,amarantina,MINAS GERAIS
35411,antonio pereira,MINAS GERAIS
35410,cachoeira do campo,MINAS GERAIS
35494,desterro de entre rios,MINAS GERAIS
35488,itaguara,MINAS GERAIS
35447,barra longa,MINAS GERAIS
35439,oratorios,MINAS GERAIS
35442,rio doce,MINAS GERAIS
35424,cachoeira do brumado,MINAS GERAIS
35495,sao bras do suacui,MINAS GERAIS
35444,amparo da serra,MINAS GERAIS
35410,ouro preto,MINAS GERAIS
35438,acaiaca,MINAS GERAIS
35440,dom silverio,MINAS GERAIS
35480,bonfim,MINAS GERAIS
35473,belo vale,MINAS GERAIS
35478,crucilandia,MINAS GERAIS
35441,sem peixe,MINAS GERAIS
35436,guaraciaba,MINAS GERAIS
35428,santa rita durao,MINAS GERAIS
35418,lavras novas,MINAS GERAIS
35498,jeceaba,MINAS GERAIS
35464,brumadinho,MINAS GERAIS
35413,santo antonio do leite,MINAS GERAIS
35421,passagem de mariana,MINAS GERAIS
35412,ouro preto,MINAS GERAIS
35425,monsenhor horta,MINAS GERAIS
35429,claudio manuel,MINAS GERAIS
35435,vau-acu,MINAS GERAIS
35423,bandeirantes,MINAS GERAIS
35437,diogo de vasconcelos,MINAS GERAIS
35485,rio manso,MINAS GERAIS
35411,ouro preto,MINAS GERAIS
35409,santa rita de ouro preto,MINAS GERAIS
35409,ouro preto,MINAS GERAIS
35426,furquim,MINAS GERAIS
35418,ouro preto,MINAS GERAIS
35413,ouro preto,MINAS GERAIS
35406,sao bartolomeu,MINAS GERAIS
35431,ponte nova,MINAS GERAIS
35407,rodrigo silva,MINAS GERAIS
35475,santana do paraopeba,MINAS GERAIS
35464,piedade do paraopeba,MINAS GERAIS
35435,rosario do pontal,MINAS GERAIS
35540,oliveira,MINAS GERAIS
35500,divinopolis,MINAS GERAIS
35570,formiga,MINAS GERAIS
35560,santo antonio do monte,MINAS GERAIS
35595,luz,MINAS GERAIS
35501,divinopolis,MINAS GERAIS
35534,carmopolis de minas,MINAS GERAIS
35519,nova serrana,MINAS GERAIS
35588,arcos,MINAS GERAIS
35590,lagoa da prata,MINAS GERAIS
35502,divinopolis,MINAS GERAIS
35551,lamounier,MINAS GERAIS
35505,santo antonio dos campos,MINAS GERAIS
35526,piedade dos gerais,MINAS GERAIS
35545,perdigao,MINAS GERAIS
35585,pimenta,MINAS GERAIS
35544,são gonçalo do pará,MINAS GERAIS
35582,pains,MINAS GERAIS
35532,monsenhor joao alexandre,MINAS GERAIS
35550,itapecerica,MINAS GERAIS
35541,morro do ferro,MINAS GERAIS
35547,carmo da mata,MINAS GERAIS
35520,crucilandia,MINAS GERAIS
35557,carmo do cajuru,MINAS GERAIS
35555,camacho,MINAS GERAIS
35536,piracema,MINAS GERAIS
35543,sao francisco de paula,MINAS GERAIS
35514,itaguara,MINAS GERAIS
35530,claudio,MINAS GERAIS
35504,divinopolis,MINAS GERAIS
35567,sao sebastiao do oeste,MINAS GERAIS
35506,sao sebastiao do oeste,MINAS GERAIS
35596,esteios,MINAS GERAIS
35516,sao goncalo do para,MINAS GERAIS
35510,carmo do cajuru,MINAS GERAIS
35552,neolândia,MINAS GERAIS
35565,pedra do indaia,MINAS GERAIS
35537,passa tempo,MINAS GERAIS
35503,divinopolis,MINAS GERAIS
35515,perdigao,MINAS GERAIS
35578,corrego fundo,MINAS GERAIS
35568,corrego fundo,MINAS GERAIS
35580,japaraíba,MINAS GERAIS
35521,bonfim,MINAS GERAIS
35558,sao jose dos salgados,MINAS GERAIS
35517,boa vista de minas,MINAS GERAIS
35525,rio manso,MINAS GERAIS
35593,martins guimaraes,MINAS GERAIS
35541,oliveira,MINAS GERAIS
35660,para de minas,MINAS GERAIS
35680,itauna,MINAS GERAIS
35667,pequi,MINAS GERAIS
35675,juatuba,MINAS GERAIS
35681,itauna,MINAS GERAIS
35620,abaete,MINAS GERAIS
35666,maravilhas,MINAS GERAIS
35600,bom despacho,MINAS GERAIS
35606,martinho campos,MINAS GERAIS
35669,papagaios,MINAS GERAIS
35628,morada nova de minas,MINAS GERAIS
35661,pará de minas,MINAS GERAIS
35604,moema,MINAS GERAIS
35613,estrela do indaia,MINAS GERAIS
35670,mateus leme,MINAS GERAIS
35650,pitangui,MINAS GERAIS
35603,araujos,MINAS GERAIS
35640,pompeu,MINAS GERAIS
35668,conceicao do para,MINAS GERAIS
35690,florestal,MINAS GERAIS
35607,ibitira,MINAS GERAIS
35685,itatiaiucu,MINAS GERAIS
35672,azurita,MINAS GERAIS
35625,quartel geral,MINAS GERAIS
35695,igaratinga,MINAS GERAIS
35622,paineiras,MINAS GERAIS
35610,dores do indaia,MINAS GERAIS
35655,onca de pitangui,MINAS GERAIS
35694,sao jose da varginha,MINAS GERAIS
35657,leandro ferreira,MINAS GERAIS
35621,biquinhas,MINAS GERAIS
35602,engenho do ribeiro,MINAS GERAIS
35624,cedro do abaete,MINAS GERAIS
35617,serra da saudade,MINAS GERAIS
35672,mateus leme,MINAS GERAIS
35608,alberto isaacson,MINAS GERAIS
35688,santa terezinha de minas,MINAS GERAIS
35623,pocoes de paineiras,MINAS GERAIS
35662,para de minas,MINAS GERAIS
35674,serra azul,MINAS GERAIS
35698,antunes,MINAS GERAIS
35698,antunes (igaratinga),MINAS GERAIS
35663,pará de minas,MINAS GERAIS
35665,torneiros,MINAS GERAIS
35700,sete lagoas,MINAS GERAIS
35774,paraopeba,MINAS GERAIS
35720,matozinhos,MINAS GERAIS
35701,sete lagoas,MINAS GERAIS
35790,curvelo,MINAS GERAIS
35730,capim branco,MINAS GERAIS
35715,prudente de morais,MINAS GERAIS
35740,esmeraldas,MINAS GERAIS
35702,sete lagoas,MINAS GERAIS
35732,baldim,MINAS GERAIS
35738,prudente de morais,MINAS GERAIS
35785,santana de pirapama,MINAS GERAIS
35736,funilandia,MINAS GERAIS
35770,caetanópolis,MINAS GERAIS
35703,sete lagoas,MINAS GERAIS
35794,felixlandia,MINAS GERAIS
35763,inhauma,MINAS GERAIS
35760,fortuna de minas,MINAS GERAIS
35707,são vicente,MINAS GERAIS
35750,melo viana,MINAS GERAIS
35767,jequitiba,MINAS GERAIS
35765,cachoeira da prata,MINAS GERAIS
35780,cordisburgo,MINAS GERAIS
35733,são vicente,MINAS GERAIS
35706,baldim,MINAS GERAIS
35725,mocambeiro,MINAS GERAIS
35777,aracai,MINAS GERAIS
35791,santa rita do cedro,MINAS GERAIS
35710,inhauma,MINAS GERAIS
35798,morro da garca,MINAS GERAIS
35709,funilandia,MINAS GERAIS
35793,anguereta,MINAS GERAIS
35796,inimutaba,MINAS GERAIS
35860,conceicao do mato dentro,MINAS GERAIS
35878,carmesia,MINAS GERAIS
35850,congonhas do norte,MINAS GERAIS
35815,sao sebastiao do rio preto,MINAS GERAIS
35800,ferros,MINAS GERAIS
35804,esmeraldas de ferros,MINAS GERAIS
35865,dom joaquim,MINAS GERAIS
35845,santana do riacho,MINAS GERAIS
35863,santo antonio do norte,MINAS GERAIS
35830,jaboticatubas,MINAS GERAIS
35820,itambe do mato dentro,MINAS GERAIS
35880,santo antonio do rio abaixo,MINAS GERAIS
35894,dores de guanhães,MINAS GERAIS
35875,morro do pilar,MINAS GERAIS
35810,passabém,MINAS GERAIS
35868,gororos,MINAS GERAIS
35930,joao monlevade,MINAS GERAIS
35931,joao monlevade,MINAS GERAIS
35920,nova era,MINAS GERAIS
35970,barao de cocais,MINAS GERAIS
35960,santa barbara,MINAS GERAIS
35910,santa maria de itabira,MINAS GERAIS
35900,itabira,MINAS GERAIS
35902,itabira,MINAS GERAIS
35938,bela vista de minas,MINAS GERAIS
35935,sao goncalo do rio abaixo,MINAS GERAIS
35940,rio piracicaba,MINAS GERAIS
35950,alvinópolis,MINAS GERAIS
35969,catas altas,MINAS GERAIS
35995,sao domingos do prata,MINAS GERAIS
35984,dionísio,MINAS GERAIS
35901,itabira,MINAS GERAIS
35975,barão de cocais,MINAS GERAIS
35975,cocais,MINAS GERAIS
35986,sao jose do goiabal,MINAS GERAIS
35908,bom jesus do amparo,MINAS GERAIS
35903,itabira,MINAS GERAIS
35905,ipoema,MINAS GERAIS
35955,fonseca,MINAS GERAIS
35932,joao monlevade,MINAS GERAIS
35904,itabira,MINAS GERAIS
35905,itabira,MINAS GERAIS
35907,senhora do carmo,MINAS GERAIS
35963,barra feliz,MINAS GERAIS
36010,juiz de fora,MINAS GERAIS
36016,juiz de fora,MINAS GERAIS
36070,juiz de fora,MINAS GERAIS
36047,juiz de fora,MINAS GERAIS
36050,juiz de fora,MINAS GERAIS
36036,juiz de fora,MINAS GERAIS
36046,juiz de fora,MINAS GERAIS
36071,juiz de fora,MINAS GERAIS
36092,juiz de fora,MINAS GERAIS
36015,juiz de fora,MINAS GERAIS
36032,juiz de fora,MINAS GERAIS
36025,juiz de fora,MINAS GERAIS
36037,juiz de fora,MINAS GERAIS
36088,juiz de fora,MINAS GERAIS
36087,juiz de fora,MINAS GERAIS
36035,juiz de fora,MINAS GERAIS
36080,juiz de fora,MINAS GERAIS
36026,juiz de fora,MINAS GERAIS
36081,juiz de fora,MINAS GERAIS
36033,juiz de fora,MINAS GERAIS
36013,juiz de fora,MINAS GERAIS
36038,juiz de fora,MINAS GERAIS
36030,juiz de fora,MINAS GERAIS
36048,juiz de fora,MINAS GERAIS
36085,juiz de fora,MINAS GERAIS
36083,juiz de fora,MINAS GERAIS
36031,juiz de fora,MINAS GERAIS
36039,juiz de fora,MINAS GERAIS
36021,juiz de fora,MINAS GERAIS
36091,juiz de fora,MINAS GERAIS
36045,juiz de fora,MINAS GERAIS
36090,juiz de fora,MINAS GERAIS
